package name,version,source,downloads,language,use_count
org.wso2.carbon.analytics-common/org.wso2.carbon.event.stream.persistence.stub,,maven,,java,13
com.chuusai/shapeless_2.11.0-M7,,maven,,java,13
org.openksavi.sponge/sponge-logging,,maven,,java,13
com.microsoft.reef/reef-annotations,,maven,,java,13
com.twelvemonkeys.imageio/imageio-pnm,,maven,,java,13
org.tiogasolutions.notify/tioga-notify-notifier,,maven,,java,13
org.daisy.pipeline.modules/audio-common,,maven,,java,13
org.wicketopia/wicketopia,,maven,,java,13
org.specs2/specs2-common_2.12.0-M3,,maven,,java,13
com.pauldijou/jwt-core_2.11,,maven,,java,13
picocontainer/picocontainer,,maven,,java,13
org.streampipes/streampipes-container,,maven,,java,13
org.wso2.ei/admin-clients,,maven,,java,13
com.nortal.jroad/xtee-client-test,,maven,,java,13
org.opensourcebim/shared,,maven,,java,13
uk.org.ponder.sakairsf/SakaiRSFComponents-templates,,maven,,java,13
com.avsystem.commons/commons-core_sjs0.6_2.12,,maven,,java,13
org.openscience.cdk/cdk-sdg,,maven,,java,13
org.openscience.cdk/cdk-fingerprint,,maven,,java,13
com.github.tototoshi/scala-csv_2.12,,maven,,java,13
org.xipki.tk/datasource,,maven,,java,13
org.commonjava.vertx/vabr-processor,,maven,,java,13
org.openbaton/catalogue,,maven,,java,13
ws.unfiltered/unfiltered-netty-server_2.11,,maven,,java,13
com.github.kxbmap/configs_2.11,,maven,,java,13
io.scalajs.npm/mongodb_sjs0.6_2.11,,maven,,java,13
org.eclipse.microprofile.metrics/microprofile-metrics-api,,maven,,java,13
org.sakaiproject.jsf/jsf-widgets-sun-depend,,maven,,java,13
com.github.widebase/widebase-dsl_2.9.1,,maven,,java,13
io.github.emsoft/scalut-misc_2.11,,maven,,java,13
com.github.widebase/widebase-collection-mutable_2.9.2,,maven,,java,13
com.puresoltechnologies.commons/osgi,,maven,,java,13
org.eobjects.analyzerbeans/AnalyzerBeans-basic-filters,,maven,,java,13
org.sakaiproject.profile2/profile2-api,,maven,,java,13
com.cisco.oss.foundation/http-client-common,,maven,,java,13
org.activecomponents.jadex/jadex-commons-security,,maven,,java,13
org.jboss.pnc/pnc-mock,,maven,,java,13
com.bluetrainsoftware.composite/composite-unit-test,,maven,,java,13
org.jboss.arquillian.extension/arquillian-persistence-spi,,maven,,java,13
org.jclouds.api/elasticstack,,maven,,java,13
org.eclipse.hudson.main/hudson-core,,maven,,java,13
org.jboss.deployers/jboss-deployers-structure-spi,,maven,,java,13
com.netflix.karyon/karyon-core,,maven,,java,13
org.commonjava.indy/indy-pkg-npm-model-java,,maven,,java,13
org.everit.transaction/org.everit.transaction.unchecked,,maven,,java,13
io.brooklyn/brooklyn-rest-server,,maven,,java,13
com.twelvemonkeys.imageio/imageio-tga,,maven,,java,13
org.powermock/powermock-module-junit3,,maven,,java,13
org.dmfs/rfc3986-uri,,maven,,java,13
com.typesafe.akka/akka-actor_2.12.0-M4,,maven,,java,13
org.testcontainers/mysql,,maven,,java,13
io.scalajs/angularjs-core_sjs0.6_2.12,,maven,,java,13
org.jboss.arquillian/arquillian-junit,,maven,,java,13
com.lucidchart/thread-context,,maven,,java,13
io.github.emsoft/scalut-misc_2.12,,maven,,java,13
org.constretto/constretto-core,,maven,,java,13
org.brutusin/json-provider,,maven,,java,13
com.yahoo.pulsar/pulsar-common,,maven,,java,13
de.uni-rostock.sbi/xmlutils,,maven,,java,13
org.hobsoft.symmetry/symmetry-ui,,maven,,java,13
com.github.ldaniels528/scalajs-angularjs-core_sjs0.6_2.11,,maven,,java,13
org.scala-js/scalajs-stubs_2.12.0-RC1,,maven,,java,13
com.helger/ph-oton-uicore,,maven,,java,13
com.github.nkzawa/engine.io-client,,maven,,java,13
org.openscience.cdk/cdk-hash,,maven,,java,13
org.openmuc.framework/openmuc-core-api,,maven,,java,13
org.ldp4j.framework/ldp4j-application-engine-sdk,,maven,,java,13
com.github.jenshaase.uimascala/core_2.11,,maven,,java,13
com.foreach.across.modules/bootstrap-ui-module,,maven,,java,13
com.github.agourlay/cornichon-core_2.11,,maven,,java,13
net.vectorpublish/API,,maven,,java,13
com.powsybl/powsybl-iidm-xml-converter,,maven,,java,13
ws.ament.hammock/web-tck,,maven,,java,13
org.littleshoot/littleshoot-commons-id,,maven,,java,13
com.diffplug.durian/durian-collect,,maven,,java,13
com.craterdog/java-core-interfaces,,maven,,java,13
io.fsq/rogue-index_2.11,,maven,,java,13
org.ardulink/ardulink-core-util,,maven,,java,13
com.sdl.dxa/dxa-common,,maven,,java,13
fr.iscpif.gridscale/ssh_2.12,,maven,,java,13
org.jboss.marshalling/jboss-marshalling-osgi,,maven,,java,13
org.typelevel/algebra-laws_2.12,,maven,,java,13
com.graphaware.neo4j/common,,maven,,java,13
com.google.gwt.inject/gin,,maven,,java,13
com.malliina/primitives_2.12,,maven,,java,13
org.webpieces/http2-translations,,maven,,java,13
org.jboss.arquillian.extension/arquillian-portal-api,,maven,,java,13
org.activiti/activiti-services-api,,maven,,java,13
com.github.yamingd.argo/argo-yaml,,maven,,java,13
org.jboss.arquillian.extension/arquillian-warp,,maven,,java,13
org.hammerlab.math/tolerance_sjs0.6_2.11,,maven,,java,13
org.zuchini/zuchini-compat-annotations,,maven,,java,13
uk.ac.cam.ch.wwmm.oscar/oscar4-core,,maven,,java,13
be.atbash.config/atbash-config,,maven,,java,13
com.google.re2j/re2j,,maven,,java,13
com.virgilsecurity.sdk/crypto,,maven,,java,13
li.strolch/li.strolch.agent,,maven,,java,13
org.wso2.andes.wso2/andes-client,,maven,,java,13
it.unibz.inf.ontop/ontop-mapping-native,,maven,,java,13
org.mazarineblue/MazarineBlue-Parser,,maven,,java,13
org.scala-lang/jline,,maven,,java,13
org.specs2/specs2-matcher_2.13.0-M2,,maven,,java,13
org.zuchini/zuchini-model,,maven,,java,13
io.getquill/quill-core_2.12,,maven,,java,13
de.bmiag.tapir/tapir-util,,maven,,java,13
org.wso2.carbon.registry/org.wso2.carbon.registry.resource.ui,,maven,,java,13
com.revinate/assertj-json,,maven,,java,13
com.typesafe.akka/akka-http-experimental_2.10,,maven,,java,13
org.ow2.chameleon.fuchsia/fuchsia-core,,maven,,java,13
org.mongodb/mongodb-driver-sync,,maven,,java,13
org.gagravarr/vorbis-java-core,,maven,,java,13
net.fortytwo.rdfagents/rdfagents-core,,maven,,java,13
org.agiso.tempel/tempel-core,,maven,,java,13
org.scalikejdbc/scalikejdbc-test_2.11,,maven,,java,13
com.azavea.geotrellis/geotrellis-macros_2.10,,maven,,java,13
com.neuronrobotics/nrjavaserial,,maven,,java,13
io.fsq/rogue-types_2.11,,maven,,java,13
org.wso2.carbon.analytics-common/org.wso2.carbon.event.template.manager.stub,,maven,,java,13
org.specs2/specs2-core_2.12.0-M4,,maven,,java,13
com.eurodyn.qlack2.be/qlack2-be-explorer-api,,maven,,java,13
org.activiti.cloud/activiti-cloud-services-identity-keycloak,,maven,,java,13
me.geso/mech2,,maven,,java,13
org.spark-project.hive/hive-service,,maven,,java,13
com.facebook.jcommon/logging-log4j,,maven,,java,13
org.swisspush/gateleen-core,,maven,,java,13
com.github.xuwei-k/zeroapply-scalaz_2.11,,maven,,java,13
org.wildfly/wildfly-clustering-web-api,,maven,,java,13
io.tracee.contextlogger.contextprovider/contextprovider-api,,maven,,java,13
io.sphere.sdk.jvm/test-lib,,maven,,java,13
io.datakernel/datakernel-test,,maven,,java,13
org.prevayler.spikes/prevayler-mirror,,maven,,java,13
io.catbird/catbird-util634_2.10,,maven,,java,13
com.abubusoft/kripton-core,,maven,,java,13
de.sciss/scalaosc_2.12,,maven,,java,13
de.bechte.junit/junit-hierarchicalcontextrunner,,maven,,java,13
org.mazarineblue/MazarineBlue-EventsUtilities,,maven,,java,13
com.github.scalaprops/scalaprops-gen_sjs0.6_2.12,,maven,,java,13
ws.unfiltered/unfiltered-netty-server_2.10,,maven,,java,13
io.tracee.contextlogger.connector/connector-api,,maven,,java,13
org.skinny-framework/skinny-micro-json4s_2.10,,maven,,java,13
org.typelevel/discipline_2.12.0-RC2,,maven,,java,13
de.hhu.stups/prologlib,,maven,,java,13
org.jglobus/gss,,maven,,java,13
org.arquillian.extension/arquillian-recorder-video-api,,maven,,java,13
org.osgl/osgl-version,,maven,,java,13
com.rbmhtechnology.vind/vind-annotations,,maven,,java,13
org.scalaz/scalaz-core_sjs0.6_2.13.0-M3,,maven,,java,13
io.appulse/logging-java,,maven,,java,13
org.wvlet.airframe/airframe-spec_2.13.0-M3,,maven,,java,13
com.clusterra/clusterra-hibernate-base64-id,,maven,,java,13
de.sciss/processor_2.10,,maven,,java,13
org.n52.sensorweb/52n-xml-inspire-base-v33,,maven,,java,13
fr.inria.wimmics/kgenv,,maven,,java,13
io.airlift/testing-postgresql-server,,maven,,java,13
org.calrissian.accumulorecipes/commons,,maven,,java,13
org.activiti.cloud/activiti-cloud-services-monitoring,,maven,,java,13
org.openurp.edu.course/openurp-edu-course-api,,maven,,java,13
org.typelevel/cats_sjs0.6_2.12,,maven,,java,13
com.opencredo/concursus-data,,maven,,java,13
org.wso2.carbon.metrics/org.wso2.carbon.metrics.jdbc.reporter,,maven,,java,13
io.buoyant/router-core_2.11,,maven,,java,13
ml.dmlc.mxnet/mxnet-init_2.11,,maven,,java,13
be.atbash.utils/utils-cdi,,maven,,java,13
ca.carleton.gcrc/nunaliit2-security,,maven,,java,13
com.cognitect/transit-java,,maven,,java,13
io.openscore/score-orchestrator-api,,maven,,java,13
com.ironcorelabs/cats-scalatest_2.12,,maven,,java,13
org.commonjava.aprox/aprox-autoprox-model-java,,maven,,java,13
net.digitalid.utility/utility-rootclass,,maven,,java,13
io.sphere.sdk.jvm/java-client-apache-async,,maven,,java,13
org.ow2.authzforce/authzforce-ce-core-pdp-api,,maven,,java,13
com.intropro.prairie/unit-common,,maven,,java,13
org.atmosphere/nettosphere,,maven,,java,13
org.restcomm.protocols.ss7.management/shell-transport,,maven,,java,13
com.cloudant/cloudant-http,,maven,,java,13
org.coodex/concrete-rx,,maven,,java,13
org.mil-oss/fgsms-discovery-dns,,maven,,java,13
com.canoo.dolphin-platform/dolphin-platform-server,,maven,,java,13
org.dishevelled/dsh-compress,,maven,,java,13
com.hortonworks.registries/registry-common-client,,maven,,java,13
org.hyperscala/hyperscala-core_2.9.2,,maven,,java,13
org.sackfix/sackfix-common_2.11,,maven,,java,13
com.torodb.engine/common,,maven,,java,13
org.microbule/microbule-test,,maven,,java,13
org.opengis.cite/schema-utils,,maven,,java,13
org.scalatra/scalatra-specs_2.8.1,,maven,,java,13
com.octo.android.robospice/robospice-cache,,maven,,java,13
org.eclipse.microprofile.opentracing/microprofile-opentracing-api,,maven,,java,13
io.cucumber/cucumber-java8,,maven,,java,13
org.sonatype.spice.inject/guice-bean-reflect,,maven,,java,13
org.aksw.jena-sparql-api/jena-sparql-api-mapper,,maven,,java,13
org.ow2.frascati.tinfi/frascati-tinfi-mixins,,maven,,java,13
io.fluo/fluo-accumulo,,maven,,java,13
org.statefulj/statefulj-common,,maven,,java,13
org.jboss.spec/jboss-javaee-all-6.0,,maven,,java,13
org.specs2/specs2-common_sjs0.6_2.13.0-M3,,maven,,java,13
com.github.japgolly.microlibs/test-util_2.12,,maven,,java,13
io.kamon/kamon-core_akka-2.2_2.10,,maven,,java,13
ant/ant-optional,,maven,,java,13
net.hamnaberg.json/immutable-json-core,,maven,,java,13
io.scalajs.npm/angular_sjs0.6_2.11,,maven,,java,13
org.scala-graph/graph-dot_2.11,,maven,,java,13
me.tfeng.toolbox/common,,maven,,java,13
io.scalajs.npm/express_sjs0.6_2.12,,maven,,java,13
org.vert-x/vertx-core,,maven,,java,13
com.athaydes.osgiaas/osgiaas-common,,maven,,java,13
com.google.api.grpc/proto-google-cloud-trace-v1,,maven,,java,13
org.drombler.commons/drombler-commons-action-command,,maven,,java,13
org.typelevel/macro-compat_2.12.0-M5,,maven,,java,13
org.eclipse.milo/stack-core,,maven,,java,13
com.github.dozermapper/dozer-core,,maven,,java,13
org.lunarray.common/base,,maven,,java,13
org.typelevel/catalysts-platform_2.12.0-RC2,,maven,,java,13
net.sourceforge.csparsej/csparsej,,maven,,java,13
org.orbisgis/h2spatial,,maven,,java,13
org.drombler.commons/drombler-commons-docking-core,,maven,,java,13
org.eclipse.dirigible/dirigible-ide-ui-logs,,maven,,java,13
org.simpleframework/simple-transport,,maven,,java,13
eu.optique-project/r2rml-api-rdf4j-binding,,maven,,java,13
com.intel.icecp/icecp-core,,maven,,java,13
io.atomix.catalyst/catalyst-netty,,maven,,java,13
tk.mybatis/mapper-spring-boot-starter,,maven,,java,13
io.opentracing.contrib/opentracing-jms-common,,maven,,java,13
com.io7m.jlexing/com.io7m.jlexing.core,,maven,,java,13
org.sharegov/mjson,,maven,,java,13
org.activecomponents.jadex/jadex-tools-base,,maven,,java,13
de.odysseus.juel/juel,,maven,,java,13
org.kantega.jexmec/jexmec-manager,,maven,,java,13
org.jxls/jxls,,maven,,java,13
com.github.tminglei/slick-pg_core_2.10,,maven,,java,13
com.nrinaudo/kantan.csv_2.12,,maven,,java,13
io.gravitee.am.gateway/gravitee-am-gateway-core,,maven,,java,13
org.ldp4j.framework/ldp4j-application-kernel-api,,maven,,java,13
org.cometd.java/cometd-websocket-jetty,,maven,,java,13
org.wso2.carbon.mediation/org.wso2.carbon.das.data.publisher.util,,maven,,java,13
org.agmip/agmip-core,,maven,,java,13
org.wso2.carbon.ml/org.wso2.carbon.ml.core,,maven,,java,13
info.bitrich.xchange-stream/service-netty,,maven,,java,13
it.tidalwave.northernwind.rca/it-tidalwave-northernwind-rca-model,,maven,,java,13
com.io7m.sombrero/io7m-sombrero-core,,maven,,java,13
fr.iscpif.jglobus/myproxy,,maven,,java,13
com.eclipsesource.j2v8/j2v8_win32_x86_64,,maven,,java,13
com.github.ibole/infrastructure-common,,maven,,java,13
org.andromda.translationlibraries/andromda-ocl-translation-core,,maven,,java,13
com.liferay/com.liferay.wiki.api,,maven,,java,13
com.nike.backstopper/backstopper-custom-validators,,maven,,java,13
org.fusesource.wikitext/textile-core,,maven,,java,13
fr.vsct.tock/tock-bot-engine,,maven,,java,13
org.andromda/andromda-core,,maven,,java,13
com.fitbur.core/core-api,,maven,,java,13
org.vertexium/vertexium-accumulo,,maven,,java,13
com.kailuowang/mainecoon-core_sjs0.6_2.11,,maven,,java,13
org.scalaz/scalaz-core_native0.3_2.11,,maven,,java,13
org.eclipse.hudson/hudson-test-utils,,maven,,java,13
com.holon-platform.jdbc/holon-jdbc-spring-boot,,maven,,java,13
org.scalatra/scalatra-specs2_2.8.1,,maven,,java,13
ws.unfiltered/unfiltered_2.13.0-M4,,maven,,java,13
io.arrow-kt/arrow-effects,,maven,,java,13
com.github.wookietreiber/scala-chart_2.10,,maven,,java,13
org.prevayler.extras/prevayler-xstream,,maven,,java,13
net.xp-framework/tools,,maven,,java,13
org.typelevel/spire-laws_2.12,,maven,,java,13
com.sun.grizzly/grizzly-cometd,,maven,,java,13
org.zuchini/zuchini-annotations,,maven,,java,13
io.sphere.jvmsdk/javaintegrationtestlib_2.10,,maven,,java,13
org.specs2/specs2-common_2.12.0-M5,,maven,,java,13
net.sf.tsl2nano/tsl2.nano.descriptor,,maven,,java,13
com.github.paulcwarren/spring-content-mongo,,maven,,java,13
java3d/j3d-core-utils,,maven,,java,13
org.eclipse.hawkbit/hawkbit-repository-jpa,,maven,,java,13
io.vilt.minium/minium-script-rhinojs,,maven,,java,13
io.scalajs.npm/express_sjs0.6_2.11,,maven,,java,13
com.github.paulcwarren/spring-content-fs,,maven,,java,13
com.nesscomputing.components/ness-core,,maven,,java,13
com.clusterra/clusterra-iam-avatar,,maven,,java,13
org.jboss.arquillian.extension/arquillian-rest-warp-impl-base,,maven,,java,13
com.google.cloud/gcloud-java-core,,maven,,java,13
com.twelvemonkeys.imageio/imageio-pict,,maven,,java,13
cz.seznam.euphoria/thirdparty-guava-23.0,,maven,,java,13
com.typesafe.akka/akka-http-jackson_2.11,,maven,,java,13
it.amattioli/dominate-core,,maven,,java,13
com.kailuowang/mainecoon-core_sjs0.6_2.12,,maven,,java,13
com.brvith.orchestrator/orchestrator-core,,maven,,java,13
com.taxonic.carml/carml-model,,maven,,java,13
org.osgi/core,,maven,,java,13
org.typelevel/spire_sjs0.6_2.11,,maven,,java,13
org.openscience.cdk/cdk-libiocml,,maven,,java,13
org.connid.testbundles/connid-testbundlev1,,maven,,java,13
org.bridgedb/org.bridgedb.bio,,maven,,java,13
org.seasar.doma/doma,,maven,,java,13
org.n52.sensorweb/52n-xml-gmd-v20120713,,maven,,java,13
org.arquillian.extension/arquillian-recorder-screenshooter-api,,maven,,java,13
net.sf.extjwnl/extjwnl,,maven,,java,13
io.scalajs.npm/angular_sjs0.6_2.12,,maven,,java,13
com.rocketfuel.sdbc/base_2.11,,maven,,java,13
com.trueaccord.scalapb/scalapb-runtime_2.10,,maven,,java,13
org.scalikejdbc/scalikejdbc-test_2.12,,maven,,java,13
com.github.inthenow/bricks-platform_2.11,,maven,,java,13
com.eduworks/ebac.repository,,maven,,java,13
com.thetransactioncompany/cors-filter,,maven,,java,13
org.scalatra/scalatra-scalatest_2.8.1,,maven,,java,13
org.quasar-analytics/quasar-connector-internal_2.11,,maven,,java,13
com.wordnik/swagger-core_2.10.0,,maven,,java,13
org.kuali.ole/ole-docstore-common,,maven,,java,13
org.codehaus.griffon.plugins/griffon-datasource-core,,maven,,java,13
me.geso/routes,,maven,,java,13
com.google.cloud.datastore/datastore-v1-proto-client,,maven,,java,13
io.skullabs.trip/trip-processor,,maven,,java,13
org.wso2.orbit.org.openid4java/openid4java,,maven,,java,13
com.openhtmltopdf/openhtmltopdf-core,,maven,,java,13
uy.klutter/klutter-core-jdk6,,maven,,java,13
io.atlassian/kadai-config_2.12,,maven,,java,13
org.commonjava.indy/indy-revisions-common,,maven,,java,13
org.nhind/direct-policy,,maven,,java,13
net.ymate.platform/ymate-platform-persistence,,maven,,java,13
ch.exense.step/commons,,maven,,java,13
io.snappydata/gemfire-shared,,maven,,java,13
com.ning.billing.commons/killbill-queue,,maven,,java,13
com.eurodyn.qlack2.fuse/qlack2-fuse-rules-runtime-api,,maven,,java,13
com.twelvemonkeys.imageio/imageio-iff,,maven,,java,13
org.hammerlab.math/tolerance_sjs0.6_2.12,,maven,,java,13
com.github.groupon.monsoon/monsoon-collector-base,,maven,,java,13
fr.vsct.tock/tock-nlp-model-shared,,maven,,java,13
org.opensingular/singular-flow-schedule,,maven,,java,13
org.epics/pvmanager-test,,maven,,java,13
org.wso2.carbon.commons/org.wso2.carbon.event.client,,maven,,java,13
io.jaegertracing/jaeger-core,,maven,,java,13
org.wso2.carbon.metrics/org.wso2.carbon.metrics.das.reporter,,maven,,java,13
com.alibaba/druid-spring-boot-starter,,maven,,java,13
net.sf.javagimmicks/gimmicks-jdbc-testing,,maven,,java,13
info.cukes/cucumber-java8,,maven,,java,13
com.azavea.geotrellis/geotrellis-vector_2.11,,maven,,java,13
com.typesafe.play/play-functional_sjs0.6_2.12,,maven,,java,13
org.esbtools.lightblue-notification-hook/lightblue-notification-hook-model,,maven,,java,13
org.jupyter-scala/ammonite-runtime_2.11.11,,maven,,java,13
com.tomtom.speedtools/testutils,,maven,,java,13
com.saucelabs/sauce_junit,,maven,,java,13
org.wso2.carbon.governance/org.wso2.carbon.governance.lcm.stub,,maven,,java,13
io.scalajs/angularjs-core_sjs0.6_2.11,,maven,,java,13
uk.gov.gchq.gaffer/sketches-library,,maven,,java,13
net.awired.ajsl/ajsl-core,,maven,,java,13
com.sksamuel.elastic4s/elastic4s-http_2.11,,maven,,java,13
org.jbundle.thin.base.screen/org.jbundle.thin.base.screen.cal.grid,,maven,,java,13
io.bit3/jsass,,maven,,java,13
org.smartdeveloperhub.harvesters.ci.util/ci-util-concurrent,,maven,,java,13
org.json4s/json4s-core_2.9.3,,maven,,java,13
io.tracee.contextlogger/contextlogger-utility,,maven,,java,13
com.twelvemonkeys.imageio/imageio-pcx,,maven,,java,13
org.scalatra/scalatra_2.9.1,,maven,,java,13
org.deephacks.tools4j/tools4j-config-core,,maven,,java,13
org.locationtech.geotrellis/geotrellis-raster_2.11,,maven,,java,13
org.vaadin.spring.addons/vaadin-spring-addon-eventbus,,maven,,java,13
eu.optique-project/r2rml-api-jena-binding,,maven,,java,13
com.meltmedia.cadmium/cadmium-core,,maven,,java,13
